AnchorRepo,AnchorUrl,CandidateRepo,CandidateUrl,CandidateOwner,CandidateLanguage,CandidateStars,CandidateSubdomain,Score,ScoreBase,PenaltyCrossAnchorFreq,PenaltyRetrieval,PenaltyNotes,Qualified,TopicJaccard,LexicalJaccard,LanguageMatch,StarSimilarity,RecencySimilarity,SubdomainMatch,QueryCoverage,TopSignals,ScoreBreakdownJson,WhyQualified,SourceQueries,Description,Rank,_anchor_folder,_anchor
jina-ai/serve,https://github.com/jina-ai/serve,langchain-ai/langgraph,https://github.com/langchain-ai/langgraph,langchain-ai,Python,32541,llm,782.81,809.9,27.09,50,QueryCoverage excluded from Score (recommended).,True,0.0556,0,1,0.9137,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":50.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.9,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":27.09,""ScoreBase"":809.9,""ScoreFinal"":782.81}",Score>=MinimumScore,build language:Python stars:>=50,Build resilient agents.,6,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,microsoft/JARVIS,https://github.com/microsoft/JARVIS,microsoft,Python,24747,llm,782.58,811.21,28.63,50,QueryCoverage excluded from Score (recommended).,True,0.0455,0,1,0.9732,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":40.91,""Lexical"":0.0,""Lang"":250.0,""Stars"":170.3,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":28.63,""ScoreBase"":811.21,""ScoreFinal"":782.58}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf",7,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,SYSTRAN/faster-whisper,https://github.com/SYSTRAN/faster-whisper,SYSTRAN,Python,23028,llm,779.28,806.37,27.09,50,QueryCoverage excluded from Score (recommended).,True,0.037,0,1,0.9888,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":33.33,""Lexical"":0.0,""Lang"":250.0,""Stars"":173.04,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":27.09,""ScoreBase"":806.37,""ScoreFinal"":779.28}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50,Faster Whisper transcription with CTranslate2,8,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,usestrix/strix,https://github.com/usestrix/strix,usestrix,Python,25486,llm,778.09,805.18,27.09,50,QueryCoverage excluded from Score (recommended).,True,0.04,0,1,0.9668,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":36.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":169.18,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":27.09,""ScoreBase"":805.18,""ScoreFinal"":778.09}",Score>=MinimumScore,s language:Python stars:>=50,Open-source AI hackers to find and fix your app’s vulnerabilities.,9,jina-ai-serve,jina-ai/serve
jina-ai/serve,https://github.com/jina-ai/serve,QuivrHQ/quivr,https://github.com/QuivrHQ/quivr,QuivrHQ,Python,39149,llm,771.61,800.24,28.63,50,QueryCoverage excluded from Score (recommended).,True,0.0526,0,1,0.8736,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":47.37,""Lexical"":0.0,""Lang"":250.0,""Stars"":152.87,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":28.63,""ScoreBase"":800.24,""ScoreFinal"":771.61}",Score>=MinimumScore,topic:llm stars:>=100,"Opiniated RAG for integrating GenAI in your apps 🧠   Focus on your product rather than the RAG. Easy integration in existing products with customisation!  Any LLM: GPT4, Groq, Llama. Any Vectorstore: PGVector, Faiss. Any Files. Anyway you want.",10,jina-ai-serve,jina-ai/serve
onnx/onnx,https://github.com/onnx/onnx,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31152,deep-learning,1022.1,1059.76,37.66,150,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.9129,1,1,1,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":159.76,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":1059.76,""ScoreFinal"":1022.1}",Score>=MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",1,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,google-deepmind/sonnet,https://github.com/google-deepmind/sonnet,google-deepmind,Python,9917,deep-learning,982.92,1003.89,20.97,50,QueryCoverage excluded from Score (recommended).,True,0.2857,0,1,0.8386,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":257.14,""Lexical"":0.0,""Lang"":250.0,""Stars"":146.75,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":20.97,""ScoreBase"":1003.89,""ScoreFinal"":982.92}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,TensorFlow-based neural network library,2,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,kornia/kornia,https://github.com/kornia/kornia,kornia,Python,11210,deep-learning,967.28,988.25,20.97,50,QueryCoverage excluded from Score (recommended).,True,0.2632,0,1,0.8652,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":236.84,""Lexical"":0.0,""Lang"":250.0,""Stars"":151.41,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":20.97,""ScoreBase"":988.25,""ScoreFinal"":967.28}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,🐍 Geometric Computer Vision Library for Spatial AI,3,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,flwrlabs/flower,https://github.com/flwrlabs/flower,flwrlabs,Python,6909,deep-learning,951.98,975.33,23.34,50,QueryCoverage excluded from Score (recommended).,True,0.2692,0,1,0.7601,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":242.31,""Lexical"":0.0,""Lang"":250.0,""Stars"":133.02,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":23.34,""ScoreBase"":975.33,""ScoreFinal"":951.98}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,Flower: A Friendly Federated AI Framework,4,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,ultralytics/yolov5,https://github.com/ultralytics/yolov5,ultralytics,Python,57407,deep-learning,914.69,950.81,36.12,100,QueryCoverage excluded from Score (recommended).,True,0.2381,0,1,0.7802,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":214.29,""Lexical"":0.0,""Lang"":250.0,""Stars"":136.53,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.12,""ScoreBase"":950.81,""ScoreFinal"":914.69}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,YOLOv5 🚀 in PyTorch > ONNX > CoreML > TFLite,5,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64073,deep-learning,907.2,944.12,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.2353,0,1,0.7563,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":211.76,""Lexical"":0.0,""Lang"":250.0,""Stars"":132.35,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":944.12,""ScoreFinal"":907.2}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,6,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,stanfordnlp/stanza,https://github.com/stanfordnlp/stanza,stanfordnlp,Python,7793,deep-learning,903.72,927.07,23.34,50,QueryCoverage excluded from Score (recommended).,True,0.2105,0,1,0.7862,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":189.47,""Lexical"":0.0,""Lang"":250.0,""Stars"":137.59,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":23.34,""ScoreBase"":927.07,""ScoreFinal"":903.72}",Score>=MinimumScore,topic:artificial-intelligence language:Python stars:>=50,"Stanford NLP Python library for tokenization, sentence segmentation, NER, and parsing of many human languages",7,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,explosion/spaCy,https://github.com/explosion/spaCy,explosion,Python,33594,deep-learning,899.23,936.89,37.66,150,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.8965,1,1,1,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":156.89,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":936.89,""ScoreFinal"":899.23}",Score>=MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,💫 Industrial-strength Natural Language Processing (NLP) in Python,8,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,google/magika,https://github.com/google/magika,google,Python,17031,deep-learning,899.03,926.12,27.09,50,QueryCoverage excluded from Score (recommended).,True,0.1765,0,1,0.956,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":158.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":167.3,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":27.09,""ScoreBase"":926.12,""ScoreFinal"":899.03}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50,Fast and accurate AI powered file content types detection ,9,onnx-onnx,onnx/onnx
onnx/onnx,https://github.com/onnx/onnx,babysor/MockingBird,https://github.com/babysor/MockingBird,babysor,Python,36900,deep-learning,885.16,922.07,36.91,150,QueryCoverage excluded from Score (recommended).,True,0.1875,0,1,0.8761,1,1,1,Lang+Subdomain+Topic,"{""Topic"":168.75,""Lexical"":0.0,""Lang"":250.0,""Stars"":153.32,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":922.07,""ScoreFinal"":885.16}",Score>=MinimumScore,topic:ai language:Python stars:>=50 | topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,🚀Clone a voice in 5 seconds to generate arbitrary speech in real-time,10,onnx-onnx,onnx/onnx
pytorch/pytorch,https://github.com/pytorch/pytorch,chainer/chainer,https://github.com/chainer/chainer,chainer,Python,5916,deep-learning,1082.93,1082.93,0,50,QueryCoverage excluded from Score (recommended).,True,0.4615,0,1,0.386,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":415.38,""Lexical"":0.0,""Lang"":250.0,""Stars"":67.54,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":1082.93,""ScoreFinal"":1082.93}",Score>=MinimumScore,topic:gpu language:Python stars:>=50,A flexible framework of neural networks for deep learning,1,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,norse/norse,https://github.com/norse/norse,norse,Python,803,deep-learning,1050,1050,0,50,QueryCoverage excluded from Score (recommended).,True,0.5,0,1,0,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":450.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":1050.0,""ScoreFinal"":1050.0}",Score>=MinimumScore,topic:autograd language:Python stars:>=50,Deep learning with spiking neural networks (SNNs) in PyTorch.,2,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,leptonai/leptonai,https://github.com/leptonai/leptonai,leptonai,Python,2805,deep-learning,999.19,999.19,0,50,QueryCoverage excluded from Score (recommended).,True,0.4,0,1,0.2239,1,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":360.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":39.19,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":999.19,""ScoreFinal"":999.19}",Score>=MinimumScore,topic:gpu language:Python stars:>=50,A Pythonic framework to simplify AI service building,3,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,pranftw/neograd,https://github.com/pranftw/neograd,pranftw,Python,237,deep-learning,990.38,990.38,0,50,QueryCoverage excluded from Score (recommended).,True,0.4615,0,1,0,0.8,1,0.3333,Topic+Lang+Subdomain,"{""Topic"":415.38,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":990.38,""ScoreFinal"":990.38}",Score>=MinimumScore,topic:autograd language:Python stars:>=50,A deep learning framework created from scratch with Python and NumPy,4,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,oreilly-japan/deep-learning-from-scratch-3,https://github.com/oreilly-japan/deep-learning-from-scratch-3,oreilly-japan,Python,868,deep-learning,960,960,0,100,QueryCoverage excluded from Score (recommended).,True,0.4,0,1,0,1,1,0.6667,Topic+Lang+Subdomain,"{""Topic"":360.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":960.0,""ScoreFinal"":960.0}",Score>=MinimumScore,topic:autograd language:Python stars:>=50 | topic:gpu language:Python stars:>=50,"『ゼロから作る Deep Learning ❸』(O'Reilly Japan, 2020)",5,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,d2l-ai/d2l-zh,https://github.com/d2l-ai/d2l-zh,d2l-ai,Python,77929,deep-learning,935.54,973.2,37.66,100,QueryCoverage excluded from Score (recommended).,True,0.2308,0,1,0.9458,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":207.69,""Lexical"":0.0,""Lang"":250.0,""Stars"":165.51,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":973.2,""ScoreFinal"":935.54}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,《动手学深度学习》：面向中文读者、能运行、可讨论。中英文版被70多个国家的500多所大学用于教学。,6,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,keras-team/keras,https://github.com/keras-team/keras,keras-team,Python,64079,deep-learning,928.85,965.76,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.2308,0,1,0.9033,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":207.69,""Lexical"":0.0,""Lang"":250.0,""Stars"":158.07,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":965.76,""ScoreFinal"":928.85}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,Deep Learning for humans,7,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31152,deep-learning,918.01,955.66,37.66,150,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.7467,1,1,1,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":130.66,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":955.66,""ScoreFinal"":918.01}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | p language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",8,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,streamlit/streamlit,https://github.com/streamlit/streamlit,streamlit,Python,44655,deep-learning,915.13,952.04,36.91,100,QueryCoverage excluded from Score (recommended).,True,0.2308,0,1,0.8248,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":207.69,""Lexical"":0.0,""Lang"":250.0,""Stars"":144.35,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.91,""ScoreBase"":952.04,""ScoreFinal"":915.13}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:deep-learning stars:>=100,Streamlit — A faster way to build and share data apps.,9,pytorch-pytorch,pytorch/pytorch
pytorch/pytorch,https://github.com/pytorch/pytorch,triton-inference-server/server,https://github.com/triton-inference-server/server,triton-inference-server,Python,10686,deep-learning,915.01,915.01,0,50,QueryCoverage excluded from Score (recommended).,True,0.25,0,1,0.5143,1,1,0.3333,Lang+Topic+Subdomain,"{""Topic"":225.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":90.01,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":915.01,""ScoreFinal"":915.01}",Score>=MinimumScore,topic:gpu language:Python stars:>=50,The Triton Inference Server provides an optimized cloud and edge inferencing solution. ,10,pytorch-pytorch,pytorch/pytorch
ray-project/ray,https://github.com/ray-project/ray,huggingface/datasets,https://github.com/huggingface/datasets,huggingface,Python,21526,llm,859.83,894.22,34.38,50,QueryCoverage excluded from Score (recommended).,True,0.1613,0,1,0.8517,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":145.16,""Lexical"":0.0,""Lang"":250.0,""Stars"":149.05,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":34.38,""ScoreBase"":894.22,""ScoreFinal"":859.83}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50,"🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools",1,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,google/langextract,https://github.com/google/langextract,google,Python,36510,llm,844.59,865.56,20.97,50,QueryCoverage excluded from Score (recommended).,True,0.1071,0,1,0.9665,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":96.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":169.13,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":20.97,""ScoreBase"":865.56,""ScoreFinal"":844.59}",Score>=MinimumScore,topic:llm stars:>=100,A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.,2,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,ludwig-ai/ludwig,https://github.com/ludwig-ai/ludwig,ludwig-ai,Python,11703,llm,829.12,854.47,25.35,50,QueryCoverage excluded from Score (recommended).,True,0.1429,0,1,0.7194,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":125.9,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":25.35,""ScoreBase"":854.47,""ScoreFinal"":829.12}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,"Low-code framework for building custom LLMs, neural networks, and other AI models",3,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,huggingface/transformers,https://github.com/huggingface/transformers,huggingface,Python,160806,llm,820.76,856.88,36.12,100,QueryCoverage excluded from Score (recommended).,True,0.1471,0,1,0.7116,1,1,0.6667,Lang+Subdomain+Topic,"{""Topic"":132.35,""Lexical"":0.0,""Lang"":250.0,""Stars"":124.53,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":36.12,""ScoreBase"":856.88,""ScoreFinal"":820.76}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50 | topic:llm stars:>=100,"🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. ",0,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,lukas-blecher/LaTeX-OCR,https://github.com/lukas-blecher/LaTeX-OCR,lukas-blecher,Python,16397,llm,815.43,847.8,32.38,50,QueryCoverage excluded from Score (recommended).,True,0.1212,0,1,0.7926,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":109.09,""Lexical"":0.0,""Lang"":250.0,""Stars"":138.71,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":32.38,""ScoreBase"":847.8,""ScoreFinal"":815.43}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50,pix2tex: Using a ViT to convert images of equations into LaTeX code.,4,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,HKUDS/LightRAG,https://github.com/HKUDS/LightRAG,HKUDS,Python,35427,llm,813.68,834.65,20.97,100,QueryCoverage excluded from Score (recommended).,True,0.0741,0,1,0.9599,1,1,0.6667,Lang+Subdomain+Stars,"{""Topic"":66.67,""Lexical"":0.0,""Lang"":250.0,""Stars"":167.99,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":20.97,""ScoreBase"":834.65,""ScoreFinal"":813.68}",Score>=MinimumScore,r language:Python stars:>=50 | topic:llm stars:>=100,"[EMNLP2025] ""LightRAG: Simple and Fast Retrieval-Augmented Generation""",5,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,microsoft/JARVIS,https://github.com/microsoft/JARVIS,microsoft,Python,24745,llm,811.44,840.06,28.63,50,QueryCoverage excluded from Score (recommended).,True,0.0952,0,1,0.882,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":85.71,""Lexical"":0.0,""Lang"":250.0,""Stars"":154.35,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":28.63,""ScoreBase"":840.06,""ScoreFinal"":811.44}",Score>=MinimumScore,topic:deep-learning language:Python stars:>=50,"JARVIS, a system to connect LLMs with ML community. Paper: https://arxiv.org/pdf/2303.17580.pdf",6,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,MemPalace/mempalace,https://github.com/MemPalace/mempalace,MemPalace,Python,52555,llm,810.79,842.03,31.24,50,QueryCoverage excluded from Score (recommended).,True,0.0833,0,1,0.9544,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":75.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":167.03,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":31.24,""ScoreBase"":842.03,""ScoreFinal"":810.79}",Score>=MinimumScore,topic:llm stars:>=100,The best-benchmarked open-source AI memory system. And it's free.,7,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,shareAI-lab/learn-claude-code,https://github.com/shareAI-lab/learn-claude-code,shareAI-lab,Python,61544,llm,807.25,825.31,18.06,50,QueryCoverage excluded from Score (recommended).,True,0.0714,0,1,0.9202,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":64.29,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.03,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":18.06,""ScoreBase"":825.31,""ScoreFinal"":807.25}",Score>=MinimumScore,topic:llm stars:>=100,"Bash is all you need -  A nano claude code–like 「agent harness」, built from 0 to 1",8,ray-project-ray,ray-project/ray
ray-project/ray,https://github.com/ray-project/ray,2noise/ChatTTS,https://github.com/2noise/ChatTTS,2noise,Python,39293,llm,805.29,823.35,18.06,50,QueryCoverage excluded from Score (recommended).,True,0.0571,0,1,0.9824,1,1,0.3333,Lang+Subdomain+Stars,"{""Topic"":51.43,""Lexical"":0.0,""Lang"":250.0,""Stars"":171.92,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":18.06,""ScoreBase"":823.35,""ScoreFinal"":805.29}",Score>=MinimumScore,topic:llm stars:>=100,A generative speech model for daily dialogue.,9,ray-project-ray,ray-project/ray
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,Lightning-AI/pytorch-lightning,https://github.com/Lightning-AI/pytorch-lightning,Lightning-AI,Python,31152,deep-learning,1023.62,1061.27,37.66,150,QueryCoverage excluded from Score (recommended).,True,0.3333,0,1,0.9216,1,1,1,Topic+Lang+Subdomain,"{""Topic"":300.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":161.27,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":1061.27,""ScoreFinal"":1023.62}",Score>=MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,"Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.",1,recommenders-team-recommenders,recommenders-team/recommenders
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,explosion/spaCy,https://github.com/explosion/spaCy,explosion,Python,33594,deep-learning,913.61,951.26,37.66,150,QueryCoverage excluded from Score (recommended).,True,0.2143,0,1,0.9052,1,1,1,Lang+Subdomain+Topic,"{""Topic"":192.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":158.41,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":37.66,""ScoreBase"":951.26,""ScoreFinal"":913.61}",Score>=MinimumScore,topic:ai language:Python stars:>=50 | topic:artificial-intelligence language:Python stars:>=50 | topic:data-science language:Python stars:>=50 | topic:deep-learning stars:>=100,💫 Industrial-strength Natural Language Processing (NLP) in Python,2,recommenders-team-recommenders,recommenders-team/recommenders
recommenders-team/recommenders,https://github.com/recommenders-team/recommenders,unit8co/darts,https://github.com/unit8co/darts,unit8co,Python,9379,deep-learning,899.77,923.11,23.34,50,QueryCoverage excluded from Score (recommended).,True,0.2,0,1,0.8178,1,1,0.3333,Lang+Subdomain+Topic,"{""Topic"":180.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":143.11,""Recency"":125.0,""Subdomain"":225.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":23.34,""ScoreBase"":923.11,""ScoreFinal"":899.77}",Score>=MinimumScore,topic:data-science language:Python stars:>=50,A python library for user-friendly forecasting and anomaly detection on time series.,3,recommenders-team-recommenders,recommenders-team/recommenders
