"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"csteinmetz1/auraloss","https://github.com/csteinmetz1/auraloss","csteinmetz1","Python","864","False","False","10/26/2020 1:44:24 AM","5/8/2026 8:47:44 AM","Collection of audio-focused loss functions in PyTorch","audio;loss-functions;pytorch","topic:audio language:Python stars:>=50"
"spatialaudio/python-sounddevice","https://github.com/spatialaudio/python-sounddevice","spatialaudio","Python","1247","False","False","6/20/2015 3:34:00 PM","5/17/2026 12:51:48 PM",":sound: Play and Record Sound with Python :snake:","audio;portaudio;python;soundcard","topic:audio language:Python stars:>=50"
"maziyarpanahi/openmed","https://github.com/maziyarpanahi/openmed","maziyarpanahi","Python","1243","False","False","10/4/2025 3:13:34 PM","5/21/2026 3:22:28 PM","open-source healthcare ai","bert;deepseek;gpt-oss;healthcare;llama;llm;mlx;on-device;on-premise;qwen;sovereign-ai;swift","topic:deepseek language:Python stars:>=50"
"aiming-lab/SimpleMem","https://github.com/aiming-lab/SimpleMem","aiming-lab","Python","3329","False","False","1/1/2026 11:53:40 PM","5/21/2026 3:20:15 PM","SimpleMem: Efficient Lifelong Memory for LLM Agents — Text & Multimodal","agent;audio;compression;knowledge-graph;lifelong-memory;llm;mcp;memory;multimodal;python;rag;retrieval;semantic-search;simplemem;video;vision","topic:audio language:Python stars:>=50"
"onnx/onnx","https://github.com/onnx/onnx","onnx","Python","20861","False","False","9/7/2017 4:53:45 AM","5/21/2026 2:09:50 PM","Open standard for machine learning interoperability","ai;artificial-intelligence;deep-learning;deep-neural-networks;dnn;keras;machine-learning;ml;neural-network;onnx;pytorch;scikit-learn;tensorflow","topic:deep-learning language:Python stars:>=50"
"lss233/kirara-ai","https://github.com/lss233/kirara-ai","lss233","Python","18762","False","False","12/5/2022 1:14:58 PM","5/21/2026 2:37:19 PM","🤖 可 DIY 的 多模态 AI 聊天机器人 | 🚀 快速接入 微信、 QQ、Telegram、等聊天平台 | 🦈支持DeepSeek、Grok、Claude、Ollama、Gemini、OpenAI | 工作流系统、网页搜索、AI画图、人设调教、虚拟女仆、语音对话 | ","bard;bot;chatglm-6b;chatgpt;deepseek;discord;ernie;go-cqhttp;grok;mirai;new-bing;ollama;openai;poe;qq;qqbot;sydney;telegram;wechat;xinghuo","topic:deepseek language:Python stars:>=50"
"zzw922cn/Automatic_Speech_Recognition","https://github.com/zzw922cn/Automatic_Speech_Recognition","zzw922cn","Python","2838","False","False","11/13/2016 3:51:07 AM","5/19/2026 8:40:37 PM","End-to-end Automatic Speech Recognition for Madarian and English in Tensorflow ","audio;automatic-speech-recognition;chinese-speech-recognition;cnn;data-preprocessing;deep-learning;end-to-end;evaluation;feature-vector;layer-normalization;lstm;paper;phonemes;rnn;rnn-encoder-decoder;speech-recognition;tensorflow;timit-dataset","topic:audio language:Python stars:>=50"
"gradio-app/gradio","https://github.com/gradio-app/gradio","gradio-app","Python","42647","False","False","12/19/2018 8:24:04 AM","5/21/2026 3:41:56 PM","Build and share delightful machine learning apps, all in Python. 🌟 Star to support our work!","data-analysis;data-science;data-visualization;deep-learning;deploy;gradio;gradio-interface;interface;machine-learning;models;python;python-notebook;ui;ui-components","topic:deep-learning language:Python stars:>=50"
"jeecgboot/JeecgBoot","https://github.com/jeecgboot/JeecgBoot","jeecgboot","Java","46346","False","False","11/26/2018 10:40:00 AM","5/21/2026 3:13:11 PM","AI 低代码平台，「低代码 + 零代码」双模式驱动：低代码一键生成前后端代码，零代码 5 分钟搭建系统，AI Skills 一句话画流程、设计表单、生成整套系统。内置 AI聊天、知识库、流程编排、MCP插件等，兼容主流大模型。引领「AI 生成 → 在线配置 → 代码生成 → 手工合并->AI修改」开发模式，消除 Java 项目 80% 的重复工作，提效而不失灵活。","activiti;agent;ai;antd;claude-code;cli;codegenerator;codex;flowable;langchain4j;llm;low-code;mcp;mybatis-plus;rag;skills;spring-ai;springboot;springcloud;vue3","topic:llm stars:>=100"
"lucidrains/DALLE-pytorch","https://github.com/lucidrains/DALLE-pytorch","lucidrains","Python","5629","False","False","1/5/2021 8:35:16 PM","5/12/2026 12:14:50 PM","Implementation / replication of DALL-E, OpenAI's Text to Image Transformer, in Pytorch","artificial-intelligence;attention-mechanism;deep-learning;multi-modal;text-to-image;transformers","transformers language:Python stars:>=50"
"AgentEra/Agently","https://github.com/AgentEra/Agently","AgentEra","Python","1575","False","False","6/30/2023 4:26:54 PM","5/21/2026 8:07:46 AM","[GenAI Application Development Framework]  🚀 Build GenAI application quick and easy 💬 Easy to interact with GenAI agent in code using structure data and chained-calls syntax 🧩 Use Event-Driven Flow *TriggerFlow* to manage complex GenAI working logic 🔀 Switch to any model without rewrite application code","agent;agent-based-framework;agent-framework;chatglm;claude;deepseek;ernie;framework;gemini;google-gemini;gpt;llm-agent;llm-application;llm-apps;llm-framework;llmops;llms;minimax;python","topic:deepseek language:Python stars:>=50"
"sunmh207/AI-Codereview-Gitlab","https://github.com/sunmh207/AI-Codereview-Gitlab","sunmh207","Python","1685","False","False","11/14/2024 8:48:26 AM","5/21/2026 9:46:36 AM","基于大模型(DeepSeek,OpenAI等)的 GitLab 自动代码审查工具；支持钉钉/企业微信/飞书推送消息和生成日报；支持Docker部署；可视化 Dashboard。","ai;codereview;deepseek;gitlab;gpt;llm","topic:deepseek language:Python stars:>=50"
"Evil0ctal/Douyin_TikTok_Download_API","https://github.com/Evil0ctal/Douyin_TikTok_Download_API","Evil0ctal","Python","17995","False","False","11/7/2021 1:35:09 AM","5/21/2026 2:30:11 PM","🚀「Douyin_TikTok_Download_API」是一个开箱即用的高性能异步抖音、快手、TikTok、Bilibili数据爬取工具，支持API调用，在线批量解析及下载。","api;async;crawler;douyin;douyin-api;douyin-scraper;douyin-tiktok-api;douyin-tiktok-download;fastapi;no-watermark;online-parsing;python;pywebio;scraper;spider;tiktok;tiktok-api;tiktok-scraper;tiktok-signature;web-scraping","t language:Python stars:>=50"
"google/langextract","https://github.com/google/langextract","google","Python","36515","False","False","7/8/2025 8:46:06 PM","5/21/2026 2:32:58 PM","A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.","gemini;gemini-ai;gemini-api;gemini-flash;gemini-pro;information-extration;large-language-models;llm;nlp;python;structured-data","topic:llm stars:>=100"
"jina-ai/serve","https://github.com/jina-ai/serve","jina-ai","Python","21869","False","False","2/13/2020 5:04:44 PM","5/20/2026 4:12:25 AM","☁️ Build multimodal AI applications with cloud-native stack","cloud-native;cncf;deep-learning;docker;fastapi;framework;generative-ai;grpc;jaeger;kubernetes;llmops;machine-learning;microservice;mlops;multimodal;neural-search;opentelemetry;orchestration;pipeline;prometheus","topic:deep-learning language:Python stars:>=50"
"jeanslack/Videomass","https://github.com/jeanslack/Videomass","jeanslack","Python","1626","False","False","9/17/2018 11:04:43 AM","5/20/2026 11:25:45 PM","Videomass is a free, open source and cross-platform GUI for FFmpeg","audio;conversion;converter-encoding;cross-platform;ffmpeg;ffmpeg-gui;ffmpeg-wrapper;media-converter;multimedia;multitasking;python;python-gui;video;wxpython","topic:audio language:Python stars:>=50"
"unclecode/crawl4ai","https://github.com/unclecode/crawl4ai","unclecode","Python","66028","False","False","5/9/2024 9:48:50 AM","5/21/2026 2:46:48 PM","🚀🤖 Crawl4AI: Open-source LLM Friendly Web Crawler & Scraper. Don't be shy, join here: https://discord.gg/jP8KfhDhyN","","t language:Python stars:>=50"
