"AnchorRepo","AnchorUrl","CandidateRepo","CandidateUrl","CandidateOwner","CandidateLanguage","CandidateStars","CandidateSubdomain","Score","ScoreBase","PenaltyCrossAnchorFreq","PenaltyRetrieval","PenaltyNotes","Qualified","TopicJaccard","LexicalJaccard","LanguageMatch","StarSimilarity","RecencySimilarity","SubdomainMatch","QueryCoverage","TopSignals","ScoreBreakdownJson","WhyQualified","SourceQueries","Description","Rank"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","EdinburghNLP/nematus","https://github.com/EdinburghNLP/nematus","EdinburghNLP","Python","803","deep-learning","487.62","487.62","0","50","QueryCoverage excluded from Score (recommended).","False","0.1","0","1","0.2721","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":90.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":47.62,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":487.62,""ScoreFinal"":487.62}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Open-Source Neural Machine Translation in Tensorflow","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","yistLin/pytorch-dual-learning","https://github.com/yistLin/pytorch-dual-learning","yistLin","Python","165","deep-learning","487.5","487.5","0","50","QueryCoverage excluded from Score (recommended).","False","0.125","0","1","0","1","0","0.3333","Lang+Recency+Topic","{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":487.5,""ScoreFinal"":487.5}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Implementation of Dual Learning NMT on PyTorch","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","nlpdata/dialogre","https://github.com/nlpdata/dialogre","nlpdata","Python","138","","487.5","487.5","0","50","QueryCoverage excluded from Score (recommended).","False","0.125","0","1","0","1","0","0.3333","Lang+Recency+Topic","{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":487.5,""ScoreFinal"":487.5}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Dialogue-Based Relation Extraction","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","EternalFeather/Chatbot-Training-Corpus","https://github.com/EternalFeather/Chatbot-Training-Corpus","EternalFeather","Python","118","llm","487.5","487.5","0","50","QueryCoverage excluded from Score (recommended).","False","0.125","0","1","0","1","0","0.3333","Lang+Recency+Topic","{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":487.5,""ScoreFinal"":487.5}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","总结了一些可以用作聊天机器人训练实作的文字语聊，包含中英文不同语言","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","silverriver/MMChat","https://github.com/silverriver/MMChat","silverriver","Python","109","","487.5","487.5","0","50","QueryCoverage excluded from Score (recommended).","False","0.125","0","1","0","1","0","0.3333","Lang+Recency+Topic","{""Topic"":112.5,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":487.5,""ScoreFinal"":487.5}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","[LREC] MMChat: Multi-Modal Chat Dataset on Social Media","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","abewley/sort","https://github.com/abewley/sort","abewley","Python","4363","mlops","486.9","486.9","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.6394","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":111.9,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":486.9,""ScoreFinal"":486.9}","Score<MinimumScore","track language:Python stars:>=50","Simple, online, and realtime tracking of multiple objects in a video sequence.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","ifzhang/FairMOT","https://github.com/ifzhang/FairMOT","ifzhang","Python","4240","computer-vision","485.81","485.81","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.6332","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":110.81,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":485.81,""ScoreFinal"":485.81}","Score<MinimumScore","track language:Python stars:>=50","[IJCV-2021] FairMOT: On the Fairness of Detection and Re-Identification in Multi-Object Tracking","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","rawandahmad698/PyChatGPT","https://github.com/rawandahmad698/PyChatGPT","rawandahmad698","Python","4191","llm","485.37","485.37","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.6307","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":110.37,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":485.37,""ScoreFinal"":485.37}","Score<MinimumScore","track language:Python stars:>=50","⚡️ Python client for the ChatGPT API with, conversation tracking, proxy support and more.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","jayparks/transformer","https://github.com/jayparks/transformer","jayparks","Python","578","llm","485.14","485.14","0","50","QueryCoverage excluded from Score (recommended).","False","0.1111","0","1","0.2008","0.8","0","0.3333","Lang+Topic+Recency","{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":35.14,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":485.14,""ScoreFinal"":485.14}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","A Pytorch Implementation of ""Attention is All You Need"" and ""Weighted Transformer Network for Machine Translation""","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","open-mmlab/mmtracking","https://github.com/open-mmlab/mmtracking","open-mmlab","Python","3878","computer-vision","482.42","482.42","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.6138","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":107.42,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":482.42,""ScoreFinal"":482.42}","Score<MinimumScore","track language:Python stars:>=50","OpenMMLab Video Perception Toolbox. It supports Video Object Detection (VID), Multiple Object Tracking (MOT), Single Object Tracking (SOT), Video Instance Segmentation (VIS) with a unified framework.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","eriklindernoren/ML-From-Scratch","https://github.com/eriklindernoren/ML-From-Scratch","eriklindernoren","Python","31514","deep-learning","480.52","612.97","132.45","50","QueryCoverage excluded from Score (recommended).","False","0.0833","0","1","0.9313","1","0","0.3333","Lang+Stars+Recency","{""Topic"":75.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":162.97,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":132.45,""ScoreBase"":612.97,""ScoreFinal"":480.52}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Machine Learning From Scratch. Bare bones NumPy implementations of machine learning models and algorithms with a focus on accessibility. Aims to cover everything from linear regression to deep learning.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","windrises/dialogue.moe","https://github.com/windrises/dialogue.moe","windrises","Python","344","","480.47","480.47","0","50","QueryCoverage excluded from Score (recommended).","False","0.1","0","1","0.0884","1","0","0.3333","Lang+Recency+Topic","{""Topic"":90.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":15.47,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":480.47,""ScoreFinal"":480.47}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","declare-lab/MELD","https://github.com/declare-lab/MELD","declare-lab","Python","1049","llm","480.13","480.13","0","50","QueryCoverage excluded from Score (recommended).","False","0.0526","0","1","0.3301","1","0","0.3333","Lang+Recency+Stars","{""Topic"":47.37,""Lexical"":0.0,""Lang"":250.0,""Stars"":57.76,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":480.13,""ScoreFinal"":480.13}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","MELD: A Multimodal Multi-Party Dataset for Emotion Recognition in Conversation","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","MVIG-SJTU/AlphaPose","https://github.com/MVIG-SJTU/AlphaPose","MVIG-SJTU","Python","8564","deep-learning","479.41","512.52","33.11","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.7858","1","0","0.3333","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":137.52,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":33.11,""ScoreBase"":512.52,""ScoreFinal"":479.41}","Score<MinimumScore","track language:Python stars:>=50","Real-Time and Accurate Full-Body Multi-Person Pose Estimation&Tracking System","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","mlflow/mlflow","https://github.com/mlflow/mlflow","mlflow","Python","26068","llm","479.34","584.31","104.97","50","QueryCoverage excluded from Score (recommended).","False","0.0435","0","1","0.9725","1","0","0.3333","Lang+Stars+Recency","{""Topic"":39.13,""Lexical"":0.0,""Lang"":250.0,""Stars"":170.18,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":104.97,""ScoreBase"":584.31,""ScoreFinal"":479.34}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","The open source AI engineering platform for agents, LLMs, and ML models. MLflow enables teams of all sizes to debug, evaluate, monitor, and optimize production-quality AI applications while controlling costs and managing access to models and data.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","Mirix-AI/MIRIX","https://github.com/Mirix-AI/MIRIX","Mirix-AI","Python","3549","llm","479.05","479.05","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5946","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":104.05,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":479.05,""ScoreFinal"":479.05}","Score<MinimumScore","track language:Python stars:>=50","Mirix is a multi-agent personal assistant designed to track on-screen activities and answer user questions intelligently. By capturing real-time visual data and consolidating it into structured memories, Mirix transforms raw inputs into a rich knowledge base that adapts to your digital experiences.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","foolwood/SiamMask","https://github.com/foolwood/SiamMask","foolwood","Python","3547","deep-learning","479.03","479.03","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5945","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":104.03,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":479.03,""ScoreFinal"":479.03}","Score<MinimumScore","track language:Python stars:>=50","[CVPR19/TPAMI23] SiamMask: A Framework for Fast Online Object Tracking and Segmentation","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","clovaai/som-dst","https://github.com/clovaai/som-dst","clovaai","Python","152","mlops","478.57","478.57","0","50","QueryCoverage excluded from Score (recommended).","False","0.1429","0","1","0","0.8","0","0.3333","Lang+Topic+Recency","{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":478.57,""ScoreFinal"":478.57}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","SOM-DST: Efficient Dialogue State Tracking by Selectively Overwriting Memory (ACL 2020)","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","jlin816/dialop","https://github.com/jlin816/dialop","jlin816","Python","112","llm","478.57","478.57","0","50","QueryCoverage excluded from Score (recommended).","False","0.1429","0","1","0","0.8","0","0.3333","Lang+Topic+Recency","{""Topic"":128.57,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":478.57,""ScoreFinal"":478.57}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","DialOp: Decision-oriented dialogue environments for collaborative language agents","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","aimhubio/aim","https://github.com/aimhubio/aim","aimhubio","Python","6126","llm","476.42","542.65","66.23","50","QueryCoverage excluded from Score (recommended).","False","0.0476","0","1","0.7131","1","0","0.3333","Lang+Recency+Stars","{""Topic"":42.86,""Lexical"":0.0,""Lang"":250.0,""Stars"":124.79,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":66.23,""ScoreBase"":542.65,""ScoreFinal"":476.42}","Score<MinimumScore","track language:Python stars:>=50","Aim 💫 — An easy-to-use & supercharged open-source experiment tracker.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","serengil/deepface","https://github.com/serengil/deepface","serengil","Python","22814","deep-learning","476.11","590.66","114.55","50","QueryCoverage excluded from Score (recommended).","False","0.0455","0","1","0.9986","1","0","0.3333","Lang+Stars+Recency","{""Topic"":40.91,""Lexical"":0.0,""Lang"":250.0,""Stars"":174.75,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":114.55,""ScoreBase"":590.66,""ScoreFinal"":476.11}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","A Lightweight Face Recognition and Facial Attribute Analysis (Age, Gender, Emotion and Race) Library for Python","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","666ghj/BettaFish","https://github.com/666ghj/BettaFish","666ghj","Python","41005","llm","475.48","527.97","52.48","100","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.8741","1","0","0.6667","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":152.97,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":52.48,""ScoreBase"":527.97,""ScoreFinal"":475.48}","Score<MinimumScore","nlp language:Python stars:>=50 | topic:nlp stars:>=100","微舆：人人可用的多Agent舆情分析助手，打破信息茧房，还原舆情原貌，预测未来走向，辅助决策！从0实现，不依赖任何框架。","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","NVlabs/FoundationPose","https://github.com/NVlabs/FoundationPose","NVlabs","Python","3219","mlops","475.35","475.35","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5734","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":100.35,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":475.35,""ScoreFinal"":475.35}","Score<MinimumScore","track language:Python stars:>=50","[CVPR 2024 Highlight] FoundationPose: Unified 6D Pose Estimation and Tracking of Novel Objects","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","Lightning-AI/pytorch-lightning","https://github.com/Lightning-AI/pytorch-lightning","Lightning-AI","Python","31153","deep-learning","475.33","613.41","138.08","50","QueryCoverage excluded from Score (recommended).","False","0.0833","0","1","0.9338","1","0","0.3333","Lang+Stars+Recency","{""Topic"":75.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":163.41,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":138.08,""ScoreBase"":613.41,""ScoreFinal"":475.33}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Pretrain, finetune ANY AI model of ANY size on 1 or 10,000+ GPUs with zero code changes.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","rohitg00/ai-engineering-from-scratch","https://github.com/rohitg00/ai-engineering-from-scratch","rohitg00","Python","11784","llm","475.05","560.65","85.6","100","QueryCoverage excluded from Score (recommended).","False","0.04","0","1","0.8551","1","0","0.6667","Lang+Stars+Recency","{""Topic"":36.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":149.65,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":85.6,""ScoreBase"":560.65,""ScoreFinal"":475.05}","Score<MinimumScore","nlp language:Python stars:>=50 | topic:nlp stars:>=100","Learn it. Build it. Ship it for others.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","1never/open2ch-dialogue-corpus","https://github.com/1never/open2ch-dialogue-corpus","1never","Python","100","","475","475","0","50","QueryCoverage excluded from Score (recommended).","False","0.1111","0","1","0","1","0","0.3333","Lang+Recency+Topic","{""Topic"":100.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":0.0,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":475.0,""ScoreFinal"":475.0}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","おーぷん2ちゃんねるをクロールして作成した対話コーパス","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","thammegowda/nllb-serve","https://github.com/thammegowda/nllb-serve","thammegowda","Python","259","llm","471.8","471.8","0","50","QueryCoverage excluded from Score (recommended).","False","0.1","0.0417","1","0.027","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":90.0,""Lexical"":27.08,""Lang"":250.0,""Stars"":4.72,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":471.8,""ScoreFinal"":471.8}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Meta's ""No Language Left Behind"" models served as web app and REST API","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","onnx/onnx","https://github.com/onnx/onnx","onnx","Python","20866","deep-learning","470.29","596.36","126.07","50","QueryCoverage excluded from Score (recommended).","False","0.0556","0","1","0.9792","1","0","0.3333","Lang+Stars+Recency","{""Topic"":50.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":171.36,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":126.07,""ScoreBase"":596.36,""ScoreFinal"":470.29}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","Open standard for machine learning interoperability","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","EnhancedJax/Bagels","https://github.com/EnhancedJax/Bagels","EnhancedJax","Python","2783","","469.82","469.82","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5418","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":94.82,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":469.82,""ScoreFinal"":469.82}","Score<MinimumScore","track language:Python stars:>=50","Powerful expense tracker that lives in your terminal.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","babybuddy/babybuddy","https://github.com/babybuddy/babybuddy","babybuddy","Python","2769","","469.63","469.63","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5407","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":94.63,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":469.63,""ScoreFinal"":469.63}","Score<MinimumScore","track language:Python stars:>=50","A :baby: buddy to help caregivers track sleep, feedings, diaper changes, tummy time and more to learn about and predict baby's needs without (as much) guess work.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","jina-ai/serve","https://github.com/jina-ai/serve","jina-ai","Python","21868","llm","469.59","584.14","114.55","50","QueryCoverage excluded from Score (recommended).","False","0.04","0","1","0.9894","1","0","0.3333","Lang+Stars+Recency","{""Topic"":36.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":173.14,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":114.55,""ScoreBase"":584.14,""ScoreFinal"":469.59}","Score<MinimumScore","topic:machine-learning language:Python stars:>=50","☁️ Build multimodal AI applications with cloud-native stack","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","FuzzyGrim/Yamtrack","https://github.com/FuzzyGrim/Yamtrack","FuzzyGrim","Python","2744","","469.28","469.28","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5387","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":94.28,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":469.28,""ScoreFinal"":469.28}","Score<MinimumScore","track language:Python stars:>=50","A self hosted media tracker.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","calebmadrigal/trackerjacker","https://github.com/calebmadrigal/trackerjacker","calebmadrigal","Python","2730","mlops","469.09","469.09","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5376","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":94.09,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":469.09,""ScoreFinal"":469.09}","Score<MinimumScore","track language:Python stars:>=50","Like nmap for mapping wifi networks you're not connected to, plus device tracking","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","zhm-real/MotionPlanning","https://github.com/zhm-real/MotionPlanning","zhm-real","Python","2693","mlops","468.57","468.57","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5347","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":93.57,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":468.57,""ScoreFinal"":468.57}","Score<MinimumScore","track language:Python stars:>=50","Motion planning algorithms commonly used on autonomous vehicles. (path planning + path tracking)","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","FoundationVision/ByteTrack","https://github.com/FoundationVision/ByteTrack","FoundationVision","Python","6392","deep-learning","468.29","501.41","33.11","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.7223","1","0","0.3333","Lang+Stars+Recency","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":126.41,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":33.11,""ScoreBase"":501.41,""ScoreFinal"":468.29}","Score<MinimumScore","track language:Python stars:>=50","[ECCV 2022] ByteTrack: Multi-Object Tracking by Associating Every Detection Box","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","joeynmt/joeynmt","https://github.com/joeynmt/joeynmt","joeynmt","Python","710","llm","467.95","467.95","0","50","QueryCoverage excluded from Score (recommended).","False","0.0556","0","1","0.2454","1","0","0.3333","Lang+Recency+Topic","{""Topic"":50.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":42.95,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":467.95,""ScoreFinal"":467.95}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Minimalist NMT for educational purposes","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","outflanknl/RedELK","https://github.com/outflanknl/RedELK","outflanknl","Python","2638","mlops","467.78","467.78","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5302","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":92.78,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":467.78,""ScoreFinal"":467.78}","Score<MinimumScore","track language:Python stars:>=50","Red Team's SIEM - tool for Red Teams used for tracking and alarming about Blue Team activities as well as better usability in long term operations.","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","lvapeab/nmt-keras","https://github.com/lvapeab/nmt-keras","lvapeab","Python","532","llm","467.71","467.71","0","50","QueryCoverage excluded from Score (recommended).","False","0.0952","0","1","0.1828","0.8","0","0.3333","Lang+Recency+Topic","{""Topic"":85.71,""Lexical"":0.0,""Lang"":250.0,""Stars"":32.0,""Recency"":100.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":467.71,""ScoreFinal"":467.71}","Score<MinimumScore","topic:machine-translation language:Python stars:>=50","Neural Machine Translation with Keras ","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","cooelf/DeepUtteranceAggregation","https://github.com/cooelf/DeepUtteranceAggregation","cooelf","Python","304","","467.6","467.6","0","50","QueryCoverage excluded from Score (recommended).","False","0.0909","0","1","0.0616","1","0","0.3333","Lang+Recency+Topic","{""Topic"":81.82,""Lexical"":0.0,""Lang"":250.0,""Stars"":10.78,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":467.6,""ScoreFinal"":467.6}","Score<MinimumScore","topic:dialogue language:Python stars:>=50","Modeling Multi-turn Conversation with Deep Utterance Aggregation (COLING 2018)","0"
"sebastianruder/NLP-progress","https://github.com/sebastianruder/NLP-progress","antoinelame/GazeTracking","https://github.com/antoinelame/GazeTracking","antoinelame","Python","2571","computer-vision","466.81","466.81","0","50","QueryCoverage excluded from Score (recommended).","False","0","0","1","0.5246","1","0","0.3333","Lang+Recency+Stars","{""Topic"":0.0,""Lexical"":0.0,""Lang"":250.0,""Stars"":91.81,""Recency"":125.0,""Subdomain"":0.0,""Retrieval"":0.0,""PenaltyCrossAnchorFreq"":0.0,""ScoreBase"":466.81,""ScoreFinal"":466.81}","Score<MinimumScore","track language:Python stars:>=50","👀 Eye Tracking library easily implementable to your projects","0"
